16:01:28,26.4,49.71
16:01:43,26.33,49.72
16:01:43,26.33,49.72
16:01:58,26.41,49.7
16:01:58,26.41,49.7
16:02:13,26.4,49.69
16:02:13,26.4,49.69
16:02:28,26.35,49.7
16:02:28,26.35,49.7
16:02:43,26.37,49.74
16:02:43,26.37,49.74
16:02:58,26.38,49.8
16:02:58,26.38,49.8
16:03:13,26.42,49.86
16:03:13,26.42,49.86
16:03:28,26.37,49.9
16:03:28,26.37,49.9
16:03:43,26.37,49.88
16:03:43,26.37,49.88
16:03:58,26.39,49.86
16:03:58,26.39,49.86
16:04:13,26.38,49.79
16:04:13,26.38,49.79
16:04:28,26.35,49.73
16:04:28,26.35,49.73
16:04:43,26.41,49.75
16:04:43,26.41,49.75
16:04:58,26.37,49.73
16:04:58,26.37,49.73
16:05:13,26.39,49.69
16:05:13,26.39,49.69
16:05:28,26.37,49.67
16:05:28,26.37,49.67
16:05:43,26.26,49.67
16:05:43,26.26,49.67
16:10:58,26.37,49.93
16:10:58,26.37,49.93
16:11:13,26.35,49.88
16:11:13,26.35,49.88
16:11:28,26.34,49.79
16:11:28,26.34,49.79
16:11:43,26.32,49.77
16:11:43,26.32,49.77
16:11:58,26.39,49.82
16:11:58,26.39,49.82
16:12:13,26.38,49.84
16:12:13,26.38,49.84
16:12:28,26.34,49.8
16:12:28,26.34,49.8
16:12:43,26.35,49.73
16:12:43,26.35,49.73
16:12:58,26.37,49.69
16:12:58,26.37,49.69
16:13:13,26.35,49.66
16:13:13,26.35,49.66
16:16:58,26.35,49.89
16:16:58,26.35,49.89
16:17:13,26.37,49.82
16:17:13,26.37,49.82
16:17:28,26.4,49.8
16:17:28,26.4,49.8
16:17:43,26.37,49.77
16:17:43,26.37,49.77
16:17:58,26.39,49.78
16:17:58,26.39,49.78
16:18:13,26.37,49.81
16:18:13,26.37,49.81
16:28:13,26.37,49.53
16:28:13,26.37,49.53
16:28:28,26.33,49.59
16:28:28,26.33,49.59
16:28:43,26.32,49.64
16:28:43,26.32,49.64
16:28:58,26.33,49.73
16:28:58,26.33,49.73
16:29:13,26.42,49.8
16:29:13,26.42,49.8
16:29:28,26.33,49.9
16:29:28,26.33,49.9
16:29:43,26.39,49.91
16:29:43,26.39,49.91
17:14:41,26.33,50.2
17:14:41,26.33,50.2
17:14:56,26.35,50.17
17:14:56,26.35,50.17
17:15:11,26.3,50.18
17:15:11,26.3,50.18
17:15:26,26.4,50.15
17:15:26,26.4,50.15
17:28:11,26.31,50.98
17:28:11,26.31,50.98
18:02:26,26.25,52.04
18:02:26,26.25,52.04
18:02:41,26.25,52.05
18:02:41,26.25,52.05
18:02:56,26.27,52.06
18:02:56,26.27,52.06
18:03:11,26.23,52.13
18:03:11,26.23,52.13
18:03:26,26.28,52.15
