16:01:06,26.84,47.93
16:01:21,26.89,47.96
16:01:21,26.89,47.96
16:01:36,26.86,47.92
16:01:36,26.86,47.92
16:01:51,26.87,47.85
16:01:51,26.87,47.85
16:02:06,26.84,47.88
16:02:06,26.84,47.88
16:02:21,26.82,47.87
16:02:21,26.82,47.87
16:02:37,26.78,47.92
16:02:37,26.78,47.92
16:02:51,26.82,47.97
16:02:51,26.82,47.97
16:03:06,26.82,48.03
16:03:06,26.82,48.03
16:03:22,26.84,48.06
16:03:22,26.84,48.06
16:03:36,26.8,48.04
16:03:36,26.8,48.04
16:03:51,26.85,48
16:03:51,26.85,48
16:04:06,26.78,47.98
16:04:06,26.78,47.98
16:04:22,26.77,48.07
16:04:22,26.77,48.07
16:04:37,26.83,48.11
16:04:37,26.83,48.11
16:04:52,26.86,48.11
16:04:52,26.86,48.11
16:05:07,26.78,48.1
16:05:07,26.78,48.1
16:05:22,26.84,48.36
16:05:22,26.84,48.36
16:05:36,26.83,48.63
16:05:36,26.83,48.63
16:10:52,26.84,48.18
16:10:52,26.84,48.18
16:11:07,26.82,48.21
16:11:07,26.82,48.21
16:11:22,26.83,48.21
16:11:22,26.83,48.21
16:11:37,26.83,48.25
16:11:37,26.83,48.25
16:11:52,26.84,48.27
16:11:52,26.84,48.27
16:12:07,26.83,48.29
16:12:07,26.83,48.29
16:12:22,26.82,48.36
16:12:22,26.82,48.36
16:12:37,26.82,48.36
16:12:37,26.82,48.36
16:12:52,26.84,48.37
16:12:52,26.84,48.37
16:13:07,26.79,48.38
16:13:07,26.79,48.38
16:17:07,26.76,48.5
16:17:07,26.76,48.5
16:17:22,26.76,48.47
16:17:22,26.76,48.47
16:17:37,26.76,48.53
16:17:37,26.76,48.53
16:17:52,26.78,48.63
16:17:52,26.78,48.63
16:18:07,26.79,48.66
16:18:07,26.79,48.66
16:18:22,26.78,48.67
16:18:22,26.78,48.67
16:28:08,26.7,48.92
16:28:08,26.7,48.92
16:28:23,26.68,48.92
16:28:23,26.68,48.92
16:28:38,26.7,48.89
16:28:38,26.7,48.89
16:28:53,26.7,48.92
16:28:53,26.7,48.92
16:29:08,26.67,48.94
16:29:08,26.67,48.94
16:29:23,26.64,48.95
16:29:23,26.64,48.95
16:29:38,26.65,48.94
16:29:38,26.65,48.94
17:14:54,26.27,51.28
17:14:54,26.27,51.28
17:15:09,26.33,51.19
17:15:09,26.33,51.19
17:15:24,26.31,51.14
17:15:24,26.31,51.14
17:28:10,26.23,51.78
17:28:10,26.23,51.78
18:02:28,26.03,53.12
18:02:28,26.03,53.12
18:02:44,26,53.15
18:02:44,26,53.15
18:02:59,26.04,53.16
18:02:59,26.04,53.16
18:03:14,25.98,53.16
18:03:14,25.98,53.16
18:03:29,26.01,53.15
